Username,Account ID,Num of Post,Num of followers,Num of fans,Followers ID,Fans ID
Å©¼ÒÊ¯æÌ,1436622734,12348,189,63858,"['1082896707', '6378485548', '6420615079', '5743923782', '1678105910', '6164216066', '6172568966', '5207825190', '5663870059', '1052315842', '2203852684', '575033009', '5303807255', '1409015013', '1547596314', '2267544527', '3819202741', '3851104957', '722600122', '316860008', '2959345585', '1674176955', '579393649', '2157443454', '2130116231', '3149316543', '2009101365', '923203235', '1310434777', '1167498904', '2072092863', '2539706173', '1171285677', '2280127524', '2569634794', '1912607653', '137010645', '2174951252', '2456612864', '2268244370', '1258446675', '2313655307', '577229168', '1363513982', '1673681235', '1901603735', '231124120', '1915792261', '1678038900', '2005230715', '1215031834', '1823330964', '1052941091', '1663729593', '1897656175', '1995222835', '1644476795', '1926889203', '51795279', '1636356690', '47140337', '1778308550']","['2177218183', '2416006035', '6278338613', '6504710972', '6321580409', '2287730384', '6502447313', '1923691275', '6504310269', '6402640202', '5862996008', '3836624979', '6505405973', '6229798756', '6435242199', '2314524902', '6026197821', '2964135387', '5699658828', '6452896751', '1304524243', '6503959881', '1825382255', '5607363159', '6470311543', '2275407122', '3177633123', '5610907716', '6504485791', '5356732260', '6423796902', '2319075083', '2095325505', '1900673931', '2714890877', '6504359435', '6052052195', '2143726822', '6499317741', '1407391680', '5185586248', '2509599024', '6504635802', '1106535932', '6090443859', '2442495967', '5089105498', '2801194024', '3972897964', '6504314750', '3283624225', '6170539642', '5296553323', '6037066145', '1378063065', '5824985399', '6498496186', '2323833741', '2815001083', '6504223402', '2010142625', '6504184177', '6501228509', '6503822430', '6503996252', '5849551619', '5314451689', '1730375685', '2976244987', '6499170008', '6295016155', '5050302615', '1770490741', '6500615235', '3814154842', '6445881262', '1133978513', '6243115458', '6457971038', '6456932283', '6294292828', '6027722279', '6216839935', '6502065917', '3872566423', '2523675053', '6502754612', '2654889264', '5448703421', '5786498203', '6502359755', '3861118228', '6047615470', '5137228859', '6474370189', '1892176522', '572035544', '6501513056', '3297788065', '6054943077', '6499260990', '5490353706', '5632517639', '3192566322', '5949714433', '6501537105', '6502252141', '6502342955', '1884062194', '6165159384', '6499697315', '6502643631', '6499704139', '6502307860', '6199185342', '6500016719', '6501162582', '2477548571', '6502052291', '6501708087', '201266920', '2747215902', '6499621477', '5539722932', '5984538340', '2809700242', '3374748460', '5047720770', '3008991740', '5409421720', '2708077157', '6402954256', '6501756007', '5919953613', '3401756574', '5471342564', '5933052471', '5645545173', '2154021865', '5802414762', '6501493679', '1412602213', '1397270824', '6386658213', '5885697728', '1710000432', '1729870363', '6004910017', '5935809099', '2851933621', '6161530719', '2682738763', '6040976057', '3879563947', '6440009581', '5616938881', '2669412303', '5764879965', '5830741039', '3359066670', '5330026076', '5725665315', '6469791295', '2699578134', '6449551631', '5747015673', '1497417407', '5548082370', '3017724841', '5145565203', '5517248656', '3309205093', '3699919413', '2487534814', '5087918550', '6499504313', '6341739433', '5782385225', '5880404188', '6014787022', '6338541029', '1019834560', '1427129914', '2616306927', '5307588065', '1120966573', '2833739393', '5621720342']"
